simulacao,coluna,teste,onde,resultado
24,systolic_bp,kruskal,validacao_vs_amostra_2,True
24,systolic_bp,kruskal,validacao_vs_amostra_3,True
24,cholesterol_total,kruskal,validacao_vs_amostra_1,True
24,cholesterol_total,kruskal,validacao_vs_amostra_2,True
24,cholesterol_total,kruskal,validacao_vs_amostra_3,True
24,mmse,kruskal,validacao_vs_amostra_1,True
24,mmse,kruskal,validacao_vs_amostra_2,True
24,mmse,kruskal,validacao_vs_amostra_3,True
24,adl,kruskal,validacao_vs_amostra_1,True
24,adl,kruskal,validacao_vs_amostra_2,True
24,adl,kruskal,validacao_vs_amostra_3,True
24,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
24,bmi,pearson,validacao,"[1, 0, 1, 0, 1, 1]"
24,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
24,cholesterol_total,pearson,validacao,"[1, 0, 1, 0, 1, 1]"
24,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
24,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
25,age,shapiro,amostra_1,False
25,age,shapiro,amostra_2,False
25,age,shapiro,amostra_3,False
25,bmi,shapiro,amostra_1,False
25,bmi,shapiro,amostra_2,False
25,bmi,shapiro,amostra_3,False
25,systolic_bp,shapiro,amostra_1,False
25,systolic_bp,shapiro,amostra_2,False
25,systolic_bp,shapiro,amostra_3,False
25,cholesterol_total,shapiro,amostra_1,False
25,cholesterol_total,shapiro,amostra_2,False
25,cholesterol_total,shapiro,amostra_3,False
25,mmse,shapiro,amostra_1,False
25,mmse,shapiro,amostra_2,False
25,mmse,shapiro,amostra_3,False
25,adl,shapiro,amostra_1,False
25,adl,shapiro,amostra_2,False
25,adl,shapiro,amostra_3,False
25,age,kruskal,amostra_1_vs_amostra_2,True
25,age,kruskal,amostra_1_vs_amostra_3,True
25,age,kruskal,amostra_2_vs_amostra_3,True
25,bmi,kruskal,amostra_1_vs_amostra_2,True
25,bmi,kruskal,amostra_1_vs_amostra_3,True
25,bmi,kruskal,amostra_2_vs_amostra_3,True
25,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
25,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
25,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
25,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
25,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
25,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
25,mmse,kruskal,amostra_1_vs_amostra_2,True
25,mmse,kruskal,amostra_1_vs_amostra_3,True
25,mmse,kruskal,amostra_2_vs_amostra_3,True
25,adl,kruskal,amostra_1_vs_amostra_2,True
25,adl,kruskal,amostra_1_vs_amostra_3,True
25,adl,kruskal,amostra_2_vs_amostra_3,True
25,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
25,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
25,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
25,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
25,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
25,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
25,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
25,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
25,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
25,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
25,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
25,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
25,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
25,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
25,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
25,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
25,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
25,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
25,age,shapiro,validacao,False
25,bmi,shapiro,validacao,False
25,systolic_bp,shapiro,validacao,False
25,cholesterol_total,shapiro,validacao,False
25,mmse,shapiro,validacao,False
25,adl,shapiro,validacao,False
25,age,kruskal,validacao_vs_amostra_1,True
25,age,kruskal,validacao_vs_amostra_2,True
25,age,kruskal,validacao_vs_amostra_3,True
25,bmi,kruskal,validacao_vs_amostra_1,True
25,bmi,kruskal,validacao_vs_amostra_2,True
25,bmi,kruskal,validacao_vs_amostra_3,True
25,systolic_bp,kruskal,validacao_vs_amostra_1,False
25,systolic_bp,kruskal,validacao_vs_amostra_2,True
25,systolic_bp,kruskal,validacao_vs_amostra_3,False
25,cholesterol_total,kruskal,validacao_vs_amostra_1,True
25,cholesterol_total,kruskal,validacao_vs_amostra_2,True
25,cholesterol_total,kruskal,validacao_vs_amostra_3,True
25,mmse,kruskal,validacao_vs_amostra_1,True
25,mmse,kruskal,validacao_vs_amostra_2,True
25,mmse,kruskal,validacao_vs_amostra_3,True
25,adl,kruskal,validacao_vs_amostra_1,True
25,adl,kruskal,validacao_vs_amostra_2,True
25,adl,kruskal,validacao_vs_amostra_3,True
25,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
25,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
25,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
25,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
25,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
25,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
26,age,shapiro,amostra_1,False
26,age,shapiro,amostra_2,False
26,age,shapiro,amostra_3,False
26,bmi,shapiro,amostra_1,False
26,bmi,shapiro,amostra_2,False
26,bmi,shapiro,amostra_3,False
26,systolic_bp,shapiro,amostra_1,False
26,systolic_bp,shapiro,amostra_2,False
26,systolic_bp,shapiro,amostra_3,False
26,cholesterol_total,shapiro,amostra_1,False
26,cholesterol_total,shapiro,amostra_2,False
26,cholesterol_total,shapiro,amostra_3,False
26,mmse,shapiro,amostra_1,False
26,mmse,shapiro,amostra_2,False
26,mmse,shapiro,amostra_3,False
26,adl,shapiro,amostra_1,False
26,adl,shapiro,amostra_2,False
26,adl,shapiro,amostra_3,False
26,age,kruskal,amostra_1_vs_amostra_2,True
26,age,kruskal,amostra_1_vs_amostra_3,True
26,age,kruskal,amostra_2_vs_amostra_3,True
26,bmi,kruskal,amostra_1_vs_amostra_2,True
26,bmi,kruskal,amostra_1_vs_amostra_3,True
26,bmi,kruskal,amostra_2_vs_amostra_3,True
26,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
26,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
26,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
26,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
26,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
26,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
26,mmse,kruskal,amostra_1_vs_amostra_2,True
26,mmse,kruskal,amostra_1_vs_amostra_3,True
26,mmse,kruskal,amostra_2_vs_amostra_3,True
26,adl,kruskal,amostra_1_vs_amostra_2,True
26,adl,kruskal,amostra_1_vs_amostra_3,True
26,adl,kruskal,amostra_2_vs_amostra_3,True
26,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
26,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
26,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
26,bmi,pearson,amostra_1,"[1, 0, 0, 1, 1, 1]"
26,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
26,bmi,pearson,amostra_3,"[1, 0, 1, 1, 0, 1]"
26,systolic_bp,pearson,amostra_1,"[1, 0, 0, 1, 1, 1]"
26,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
26,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
26,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
26,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
26,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
26,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
26,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
26,mmse,pearson,amostra_3,"[1, 0, 1, 1, 0, 1]"
26,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
26,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
26,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
26,age,shapiro,validacao,False
26,bmi,shapiro,validacao,False
26,systolic_bp,shapiro,validacao,False
26,cholesterol_total,shapiro,validacao,False
26,mmse,shapiro,validacao,False
26,adl,shapiro,validacao,False
26,age,kruskal,validacao_vs_amostra_1,False
26,age,kruskal,validacao_vs_amostra_2,False
26,age,kruskal,validacao_vs_amostra_3,True
26,bmi,kruskal,validacao_vs_amostra_1,False
26,bmi,kruskal,validacao_vs_amostra_2,True
26,bmi,kruskal,validacao_vs_amostra_3,True
26,systolic_bp,kruskal,validacao_vs_amostra_1,True
26,systolic_bp,kruskal,validacao_vs_amostra_2,True
26,systolic_bp,kruskal,validacao_vs_amostra_3,True
26,cholesterol_total,kruskal,validacao_vs_amostra_1,True
26,cholesterol_total,kruskal,validacao_vs_amostra_2,True
26,cholesterol_total,kruskal,validacao_vs_amostra_3,True
26,mmse,kruskal,validacao_vs_amostra_1,True
26,mmse,kruskal,validacao_vs_amostra_2,True
26,mmse,kruskal,validacao_vs_amostra_3,True
26,adl,kruskal,validacao_vs_amostra_1,True
26,adl,kruskal,validacao_vs_amostra_2,True
26,adl,kruskal,validacao_vs_amostra_3,True
26,age,pearson,validacao,"[0, 1, 1, 1, 1, 0]"
26,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
26,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
26,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
26,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
26,adl,pearson,validacao,"[0, 1, 1, 1, 1, 0]"
27,age,shapiro,amostra_1,False
27,age,shapiro,amostra_2,False
27,age,shapiro,amostra_3,False
27,bmi,shapiro,amostra_1,False
27,bmi,shapiro,amostra_2,False
27,bmi,shapiro,amostra_3,False
27,systolic_bp,shapiro,amostra_1,False
27,systolic_bp,shapiro,amostra_2,False
27,systolic_bp,shapiro,amostra_3,False
27,cholesterol_total,shapiro,amostra_1,False
27,cholesterol_total,shapiro,amostra_2,False
27,cholesterol_total,shapiro,amostra_3,False
27,mmse,shapiro,amostra_1,False
27,mmse,shapiro,amostra_2,False
27,mmse,shapiro,amostra_3,False
27,adl,shapiro,amostra_1,False
27,adl,shapiro,amostra_2,False
27,adl,shapiro,amostra_3,False
27,age,kruskal,amostra_1_vs_amostra_2,True
27,age,kruskal,amostra_1_vs_amostra_3,True
27,age,kruskal,amostra_2_vs_amostra_3,True
27,bmi,kruskal,amostra_1_vs_amostra_2,True
27,bmi,kruskal,amostra_1_vs_amostra_3,False
27,bmi,kruskal,amostra_2_vs_amostra_3,True
27,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
27,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
27,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
27,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
27,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
27,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
27,mmse,kruskal,amostra_1_vs_amostra_2,True
27,mmse,kruskal,amostra_1_vs_amostra_3,True
27,mmse,kruskal,amostra_2_vs_amostra_3,True
27,adl,kruskal,amostra_1_vs_amostra_2,True
27,adl,kruskal,amostra_1_vs_amostra_3,True
27,adl,kruskal,amostra_2_vs_amostra_3,True
27,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
27,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
27,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
27,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
27,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
27,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
27,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
27,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
27,systolic_bp,pearson,amostra_3,"[1, 1, 0, 0, 1, 1]"
27,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
27,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 0]"
27,cholesterol_total,pearson,amostra_3,"[1, 1, 0, 0, 1, 1]"
27,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
27,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
27,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
27,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
27,adl,pearson,amostra_2,"[1, 1, 1, 0, 1, 0]"
27,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
27,age,shapiro,validacao,False
27,bmi,shapiro,validacao,False
27,systolic_bp,shapiro,validacao,False
27,cholesterol_total,shapiro,validacao,False
27,mmse,shapiro,validacao,False
27,adl,shapiro,validacao,False
27,age,kruskal,validacao_vs_amostra_1,True
27,age,kruskal,validacao_vs_amostra_2,True
27,age,kruskal,validacao_vs_amostra_3,True
27,bmi,kruskal,validacao_vs_amostra_1,True
27,bmi,kruskal,validacao_vs_amostra_2,True
27,bmi,kruskal,validacao_vs_amostra_3,True
27,systolic_bp,kruskal,validacao_vs_amostra_1,True
27,systolic_bp,kruskal,validacao_vs_amostra_2,True
27,systolic_bp,kruskal,validacao_vs_amostra_3,True
27,cholesterol_total,kruskal,validacao_vs_amostra_1,True
27,cholesterol_total,kruskal,validacao_vs_amostra_2,True
27,cholesterol_total,kruskal,validacao_vs_amostra_3,True
27,mmse,kruskal,validacao_vs_amostra_1,True
27,mmse,kruskal,validacao_vs_amostra_2,True
27,mmse,kruskal,validacao_vs_amostra_3,True
27,adl,kruskal,validacao_vs_amostra_1,True
27,adl,kruskal,validacao_vs_amostra_2,True
27,adl,kruskal,validacao_vs_amostra_3,True
27,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
27,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
27,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
27,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
27,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
27,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
28,age,shapiro,amostra_1,False
28,age,shapiro,amostra_2,False
28,age,shapiro,amostra_3,False
28,bmi,shapiro,amostra_1,False
28,bmi,shapiro,amostra_2,False
28,bmi,shapiro,amostra_3,False
28,systolic_bp,shapiro,amostra_1,False
28,systolic_bp,shapiro,amostra_2,False
28,systolic_bp,shapiro,amostra_3,False
28,cholesterol_total,shapiro,amostra_1,False
28,cholesterol_total,shapiro,amostra_2,False
28,cholesterol_total,shapiro,amostra_3,False
28,mmse,shapiro,amostra_1,False
28,mmse,shapiro,amostra_2,False
28,mmse,shapiro,amostra_3,False
28,adl,shapiro,amostra_1,False
28,adl,shapiro,amostra_2,False
28,adl,shapiro,amostra_3,False
28,age,kruskal,amostra_1_vs_amostra_2,True
28,age,kruskal,amostra_1_vs_amostra_3,True
28,age,kruskal,amostra_2_vs_amostra_3,True
28,bmi,kruskal,amostra_1_vs_amostra_2,True
28,bmi,kruskal,amostra_1_vs_amostra_3,True
28,bmi,kruskal,amostra_2_vs_amostra_3,True
28,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
28,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
28,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
28,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
28,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
28,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
28,mmse,kruskal,amostra_1_vs_amostra_2,True
28,mmse,kruskal,amostra_1_vs_amostra_3,True
28,mmse,kruskal,amostra_2_vs_amostra_3,True
28,adl,kruskal,amostra_1_vs_amostra_2,False
28,adl,kruskal,amostra_1_vs_amostra_3,True
28,adl,kruskal,amostra_2_vs_amostra_3,True
28,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
28,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
28,age,pearson,amostra_3,"[0, 1, 0, 1, 1, 0]"
28,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
28,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
28,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
28,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
28,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
28,systolic_bp,pearson,amostra_3,"[0, 1, 0, 1, 1, 1]"
28,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
28,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
28,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
28,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
28,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
28,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
28,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
28,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
28,adl,pearson,amostra_3,"[0, 1, 1, 1, 1, 0]"
28,age,shapiro,validacao,False
28,bmi,shapiro,validacao,False
28,systolic_bp,shapiro,validacao,False
28,cholesterol_total,shapiro,validacao,False
28,mmse,shapiro,validacao,False
28,adl,shapiro,validacao,False
28,age,kruskal,validacao_vs_amostra_1,True
28,age,kruskal,validacao_vs_amostra_2,True
28,age,kruskal,validacao_vs_amostra_3,True
28,bmi,kruskal,validacao_vs_amostra_1,True
28,bmi,kruskal,validacao_vs_amostra_2,True
28,bmi,kruskal,validacao_vs_amostra_3,True
28,systolic_bp,kruskal,validacao_vs_amostra_1,True
28,systolic_bp,kruskal,validacao_vs_amostra_2,True
28,systolic_bp,kruskal,validacao_vs_amostra_3,True
28,cholesterol_total,kruskal,validacao_vs_amostra_1,True
28,cholesterol_total,kruskal,validacao_vs_amostra_2,True
28,cholesterol_total,kruskal,validacao_vs_amostra_3,True
28,mmse,kruskal,validacao_vs_amostra_1,True
28,mmse,kruskal,validacao_vs_amostra_2,True
28,mmse,kruskal,validacao_vs_amostra_3,True
28,adl,kruskal,validacao_vs_amostra_1,True
28,adl,kruskal,validacao_vs_amostra_2,True
28,adl,kruskal,validacao_vs_amostra_3,True
28,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
28,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
28,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
28,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
28,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
28,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
29,age,shapiro,amostra_1,False
29,age,shapiro,amostra_2,False
29,age,shapiro,amostra_3,False
29,bmi,shapiro,amostra_1,False
29,bmi,shapiro,amostra_2,False
29,bmi,shapiro,amostra_3,False
29,systolic_bp,shapiro,amostra_1,False
29,systolic_bp,shapiro,amostra_2,False
29,systolic_bp,shapiro,amostra_3,False
29,cholesterol_total,shapiro,amostra_1,False
29,cholesterol_total,shapiro,amostra_2,False
29,cholesterol_total,shapiro,amostra_3,False
29,mmse,shapiro,amostra_1,False
29,mmse,shapiro,amostra_2,False
29,mmse,shapiro,amostra_3,False
29,adl,shapiro,amostra_1,False
29,adl,shapiro,amostra_2,False
29,adl,shapiro,amostra_3,False
29,age,kruskal,amostra_1_vs_amostra_2,True
29,age,kruskal,amostra_1_vs_amostra_3,True
29,age,kruskal,amostra_2_vs_amostra_3,True
29,bmi,kruskal,amostra_1_vs_amostra_2,True
29,bmi,kruskal,amostra_1_vs_amostra_3,True
29,bmi,kruskal,amostra_2_vs_amostra_3,True
29,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
29,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
29,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
29,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
29,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
29,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
29,mmse,kruskal,amostra_1_vs_amostra_2,False
29,mmse,kruskal,amostra_1_vs_amostra_3,True
29,mmse,kruskal,amostra_2_vs_amostra_3,True
29,adl,kruskal,amostra_1_vs_amostra_2,True
29,adl,kruskal,amostra_1_vs_amostra_3,True
29,adl,kruskal,amostra_2_vs_amostra_3,True
29,age,pearson,amostra_1,"[0, 0, 1, 1, 1, 1]"
29,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 0]"
29,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
29,bmi,pearson,amostra_1,"[0, 0, 1, 1, 1, 1]"
29,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
29,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
29,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
29,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
29,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
29,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
29,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
29,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 0, 1]"
29,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
29,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
29,mmse,pearson,amostra_3,"[1, 1, 1, 0, 0, 1]"
29,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
29,adl,pearson,amostra_2,"[0, 1, 1, 1, 1, 0]"
29,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
29,age,shapiro,validacao,False
29,bmi,shapiro,validacao,False
29,systolic_bp,shapiro,validacao,False
29,cholesterol_total,shapiro,validacao,False
29,mmse,shapiro,validacao,False
29,adl,shapiro,validacao,False
29,age,kruskal,validacao_vs_amostra_1,True
29,age,kruskal,validacao_vs_amostra_2,True
29,age,kruskal,validacao_vs_amostra_3,True
29,bmi,kruskal,validacao_vs_amostra_1,True
29,bmi,kruskal,validacao_vs_amostra_2,True
29,bmi,kruskal,validacao_vs_amostra_3,True
29,systolic_bp,kruskal,validacao_vs_amostra_1,True
29,systolic_bp,kruskal,validacao_vs_amostra_2,True
29,systolic_bp,kruskal,validacao_vs_amostra_3,True
29,cholesterol_total,kruskal,validacao_vs_amostra_1,True
29,cholesterol_total,kruskal,validacao_vs_amostra_2,True
29,cholesterol_total,kruskal,validacao_vs_amostra_3,True
29,mmse,kruskal,validacao_vs_amostra_1,True
29,mmse,kruskal,validacao_vs_amostra_2,True
29,mmse,kruskal,validacao_vs_amostra_3,True
29,adl,kruskal,validacao_vs_amostra_1,True
29,adl,kruskal,validacao_vs_amostra_2,True
29,adl,kruskal,validacao_vs_amostra_3,True
29,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
29,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
29,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 0]"
29,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
29,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
29,adl,pearson,validacao,"[1, 1, 0, 1, 1, 0]"
30,age,shapiro,amostra_1,False
30,age,shapiro,amostra_2,False
30,age,shapiro,amostra_3,False
30,bmi,shapiro,amostra_1,False
30,bmi,shapiro,amostra_2,False
30,bmi,shapiro,amostra_3,False
30,systolic_bp,shapiro,amostra_1,False
30,systolic_bp,shapiro,amostra_2,False
30,systolic_bp,shapiro,amostra_3,False
30,cholesterol_total,shapiro,amostra_1,False
30,cholesterol_total,shapiro,amostra_2,False
30,cholesterol_total,shapiro,amostra_3,False
30,mmse,shapiro,amostra_1,False
30,mmse,shapiro,amostra_2,False
30,mmse,shapiro,amostra_3,False
30,adl,shapiro,amostra_1,False
30,adl,shapiro,amostra_2,False
30,adl,shapiro,amostra_3,False
30,age,kruskal,amostra_1_vs_amostra_2,True
30,age,kruskal,amostra_1_vs_amostra_3,True
30,age,kruskal,amostra_2_vs_amostra_3,True
30,bmi,kruskal,amostra_1_vs_amostra_2,True
30,bmi,kruskal,amostra_1_vs_amostra_3,True
30,bmi,kruskal,amostra_2_vs_amostra_3,True
30,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
30,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
30,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
30,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
30,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
30,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
30,mmse,kruskal,amostra_1_vs_amostra_2,True
30,mmse,kruskal,amostra_1_vs_amostra_3,True
30,mmse,kruskal,amostra_2_vs_amostra_3,True
30,adl,kruskal,amostra_1_vs_amostra_2,True
30,adl,kruskal,amostra_1_vs_amostra_3,True
30,adl,kruskal,amostra_2_vs_amostra_3,True
30,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
30,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
30,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
30,bmi,pearson,amostra_1,"[1, 0, 0, 1, 1, 1]"
30,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
30,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
30,systolic_bp,pearson,amostra_1,"[1, 0, 0, 1, 1, 1]"
30,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
30,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
30,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
30,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
30,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
30,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
30,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
30,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
30,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
30,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
30,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
30,age,shapiro,validacao,False
30,bmi,shapiro,validacao,False
30,systolic_bp,shapiro,validacao,False
30,cholesterol_total,shapiro,validacao,False
30,mmse,shapiro,validacao,False
30,adl,shapiro,validacao,False
30,age,kruskal,validacao_vs_amostra_1,True
30,age,kruskal,validacao_vs_amostra_2,True
30,age,kruskal,validacao_vs_amostra_3,True
